Date,Close,Prophet,Arima,Lstm,Gru,Ensemble
2023-01-03,134.779999,219.8608429248349,132.5897474732516,153.20674,134.78792,151.4838978437083
2023-01-04,139.589996,220.1941084800829,132.58974870848837,153.16324,135.66321,151.9720054036566
2023-01-05,136.339996,220.21832096526387,132.58974870234894,153.26076,136.50423,152.44777879837198
2023-01-06,140.509995,220.37460385625025,132.58974870237947,153.69865,138.37521,153.5899788718279
2023-01-09,147.100006,220.687304933453,132.58974870237932,153.9993,139.09108,154.10188577826295
2023-01-10,147.440002,221.0718496026649,132.58974870237932,154.78717,141.28061,155.55242665579965
2023-01-11,144.899994,221.13701834492963,132.58974870237932,155.91435,143.96248,157.329193524417
2023-01-12,149.600006,221.9278189846128,132.58974870237932,157.27435,146.6055,159.25271498405726
2023-01-13,149.509995,222.14921650067072,132.58974870237932,158.79999,148.82166,160.93245071268692
2023-01-17,148.470001,222.04575013022043,132.58974870237932,160.5032,150.93004,162.57093958954204
2023-01-18,145.449997,222.0615020642474,132.58974870237932,162.2052,152.56099,163.9736452436573
2023-01-19,146.410004,222.2239280132236,132.58974870237932,163.55925,153.19682,164.761381324053
2023-01-20,151.25,222.45164695753863,132.58974870237932,164.19514,152.15755,164.44836304986035
2023-01-23,155.869995,222.3566540646732,132.58974870237932,164.31375,150.96602,163.84870730660862
2023-01-24,154.860001,222.98712880789492,132.58974870237932,164.62004,151.89679,164.5158044557988
2023-01-25,156.169998,223.0511023410441,132.58974870237932,165.38168,154.3073,166.03301849313124
2023-01-26,165.089996,222.79601516354947,132.58974870237932,166.3298,156.15196,167.27212078990846
2023-01-27,164.520004,222.6686305882017,132.58974870237932,167.33107,157.52756,168.29830935646874
2023-01-30,164.75,222.6988154039552,132.58974870237932,168.69319,160.29886,170.19272265320012
2023-01-31,167.970001,222.8072860410533,132.58974870237932,170.17534,162.81642,172.0023390825436
2023-02-01,171.820007,222.60778507004488,132.58974870237932,171.41399,164.06277,173.02742057733707
2023-02-02,174.639999,223.1498607583804,132.58974870237932,172.78978,166.17172,174.643882025455
2023-02-03,171.039993,223.14251425353703,132.58974870237932,174.34677,168.9143,176.580775135861
2023-02-06,169.050003,222.83374575643592,132.58974870237932,176.08658,172.07704,178.7582282956123
2023-02-07,171.279999,222.6704653367211,132.58974870237932,177.57898,173.33116,179.87320060455187
2023-02-08,169.630005,222.68227972889264,132.58974870237932,178.70091,173.26288,180.1978267241584
2023-02-09,173.660004,222.78925317377315,132.58974870237932,179.80168,173.9,180.8981224926294
2023-02-10,167.029999,222.6041067112869,132.58974870237932,180.59477,173.58664,180.96373534306727
