Date,Close,Prophet,Arima,Lstm,Gru,Ensemble
2023-01-03,35.57,50.02459139294018,34.97860637446325,47.345974,41.770584,43.68050859870449
2023-01-04,36.59,50.06521166233969,34.977680695450616,47.355244,41.8528,43.728702503962495
2023-01-05,36.98,50.07711768870251,34.9777802706217,47.381046,41.806034,43.71450866583904
2023-01-06,37.889999,50.11923028893517,34.97776955933349,47.432217,41.905945,43.78105062298639
2023-01-09,37.549999,50.1559592638653,34.97777071154537,47.387325,41.75875,43.707390960439895
2023-01-10,37.880001,50.20229023506124,34.97777058760209,47.548325,42.052666,43.89187016342384
2023-01-11,37.950001,50.23403838508464,34.97777060093465,47.688305,42.2242,44.0108805376842
2023-01-12,38.689999,50.29134995660093,34.97777059950047,47.873276,42.382607,44.13844552694051
2023-01-13,38.93,50.32313058399928,34.97777059965474,48.10444,42.65216,44.32482839715343
2023-01-17,38.939999,50.32409033443563,34.97777059963814,48.4099,42.845524,44.48658953860284
2023-01-18,38.279999,50.35336140898991,34.977770599639925,48.73676,42.98918,44.63463353849749
2023-01-19,38.139999,50.37559694870498,34.97777059963973,48.82635,42.99957,44.66395668242181
2023-01-20,39.369999,50.40605227102476,34.977770599639754,48.617718,42.62223,44.4425235696387
2023-01-23,40.259998,50.42083250923984,34.977770599639754,48.267727,42.179485,44.15497774873667
2023-01-24,39.75,50.460387659962535,34.977770599639754,47.962154,42.236687,44.11927628014832
2023-01-25,40.099998,50.47393426855942,34.977770599639754,47.772774,42.430626,44.170452477110665
2023-01-26,40.41,50.456493788392834,34.977770599639754,47.740883,42.408043,44.149371121975975
2023-01-27,39.599998,50.46750372210556,34.977770599639754,47.794434,42.342163,44.13227475306513
2023-01-30,39.240002,50.47191014189577,34.977770599639754,47.91524,42.49132,44.23146258003212
2023-01-31,39.349998,50.48524305731516,34.977770599639754,48.04463,42.595455,44.312812861399024
2023-02-01,39.970001,50.48385873355608,34.977770599639754,48.12285,42.388004,44.23196462071847
2023-02-02,41.110001,50.508430079802174,34.977770599639754,48.25549,42.560524,44.34850098166004
2023-02-03,39.970001,50.508364433648914,34.977770599639754,48.320282,42.827847,44.49019506976035
2023-02-06,39.509998,50.47883885288546,34.977770599639754,48.244297,43.121525,44.60703914880865
2023-02-07,39.669998,50.47940907609485,34.977770599639754,48.16775,42.891865,44.48062671993338
2023-02-08,38.759998,50.47510077904035,34.977770599639754,48.151012,42.530605,44.30455011623031
2023-02-09,37.900002,50.481484601854966,34.977770599639754,48.20318,42.581608,44.34180757014845
2023-02-10,38.360001,50.47491903321822,34.977770599639754,48.237865,42.43157,44.27735233861097
2023-02-13,39.09,50.49604223195056,34.977770599639754,48.192715,42.198997,44.16035379129299
2023-02-14,39.060001,50.49419205199892,34.977770599639754,48.201805,42.160843,44.143992928009176
2023-02-15,39.419998,50.464444303196935,34.977770599639754,48.33081,42.43715,44.29939409655755
2023-02-16,39.720001,50.4662253139489,34.977770599639754,48.393906,42.61219,44.39721872375286
2023-02-17,39.119999,50.46440731397912,34.977770599639754,48.437782,42.715294,44.455868609494885
2023-02-21,37.84,50.47438799300019,34.977770599639754,48.337902,42.491364,44.32850286685797
2023-02-22,38.009998,50.47233819539107,34.977770599639754,48.3056,42.283157,44.221923027892814
2023-02-23,37.689999,50.4986987018143,34.977770599639754,48.05057,41.857708,43.96632817145178
2023-02-24,37.0,50.50260523438435,34.977770599639754,47.729343,41.621307,43.781391765055815
2023-02-27,37.349998,50.47893159201056,34.977770599639754,47.441242,41.62041,43.71095971431805
2023-02-28,37.169998,50.48690686320529,34.977770599639754,47.102837,41.41676,43.53836212616218
2023-03-01,36.630001,50.491215125566285,34.977770599639754,46.831028,41.32306,43.432530164139045
2023-03-02,36.950001,50.50707889146934,34.977770599639754,46.5209,41.20423,43.30804901554279
2023-03-03,37.23,50.51051017863528,34.977770599639754,46.305058,40.99757,43.16122868600684
2023-03-06,37.080002,50.54181009176639,34.977770599639754,46.293873,41.03179,43.18043340245684
2023-03-07,36.189999,50.549996005116654,34.977770599639754,46.4456,41.3926,43.38782616769397
2023-03-08,35.900002,50.52984622461069,34.977770599639754,46.66306,41.59434,43.52973428412204
2023-03-09,35.470001,50.54051806773369,34.977770599639754,46.67916,41.39342,43.43991599932421
2023-03-10,35.310001,50.54664777992642,34.977770599639754,46.599422,41.249687,43.354544288368174
2023-03-13,35.509998,50.56343357427789,34.977770599639754,46.34374,40.810204,43.09045100908736
2023-03-14,35.279999,50.56688571679252,34.977770599639754,45.98334,40.31847,42.775274809670265
2023-03-15,35.889999,50.59732460161104,34.977770599639754,45.5993,40.06832,42.57413416362907
2023-03-16,36.240002,50.6038059766096,34.977770599639754,45.321915,40.254616,42.60032696642006
2023-03-17,36.029999,50.58116327844847,34.977770599639754,45.042847,40.19083,42.50228691393333
2023-03-20,36.43,50.58862310291958,34.977770599639754,44.910435,40.374363,42.560468395724016
2023-03-21,36.990002,50.59090232127248,34.977770599639754,44.709827,40.26226,42.46181299632108
2023-03-22,36.200001,50.60328822265048,34.977770599639754,44.727478,40.208206,42.44236947421358
2023-03-23,35.970001,50.60188569677043,34.977770599639754,44.899925,40.423973,42.583954282009074
2023-03-24,35.919998,50.62711248883471,34.977770599639754,44.950996,40.23309,42.509456963167054
2023-03-27,36.400002,50.62812176789927,34.977770599639754,44.986332,40.159397,42.48272692502989
2023-03-28,36.450001,50.59984203947574,34.977770599639754,45.04047,40.231625,42.52440125639896
2023-03-29,36.950001,50.60159048888286,34.977770599639754,45.193844,40.306293,42.595202363293055
2023-03-30,37.150002,50.59816831409872,34.977770599639754,45.354965,40.331657,42.64345755917846
2023-03-31,37.91,50.60493946260984,34.977770599639754,45.566364,40.62332,42.83141213300614
2023-04-03,38.009998,50.59807680638963,34.977770599639754,45.79812,40.88008,43.00504705383823
2023-04-04,37.77,50.61805679244578,34.977770599639754,46.126884,41.245316,43.25707421873334
2023-04-05,37.919998,50.61408180135823,34.977770599639754,46.58296,41.503963,43.4833732999591
2023-04-06,37.689999,50.5811202222728,34.977770599639754,46.94524,41.54353,43.57913182098234
2023-04-10,38.23,50.57852029621313,34.977770599639754,47.280205,41.54429,43.65557742740601
2023-04-11,38.380001,50.57110624102963,34.977770599639754,47.50311,41.678425,43.76888172385689
2023-04-12,37.639999,50.5742580181319,34.977770599639754,47.695618,41.79409,43.86833422545784
2023-04-13,38.049999,50.56415871402916,34.977770599639754,47.88222,41.89167,43.95551676779437
2023-04-14,37.959999,50.58129050856561,34.977770599639754,48.025517,41.907135,43.99862220326809
2023-04-17,38.09,50.57485839472884,34.977770599639754,48.22489,42.195896,44.18012423171575
2023-04-18,38.27,50.53983159142591,34.977770599639754,48.32996,42.340603,44.26665425186944
2023-04-19,38.25,50.53555863692577,34.977770599639754,48.42024,42.432888,44.33033943951283
2023-04-20,37.73,50.526864617318,34.977770599639754,48.469604,42.476868,44.36096503910687
2023-04-21,37.740002,50.52913183846124,34.977770599639754,48.457085,42.454445,44.34785953294008
2023-04-24,37.209999,50.51854787189358,34.977770599639754,48.405327,42.29988,44.26079398615548
2023-04-25,36.900002,50.53560191465637,34.977770599639754,48.34894,42.22398,44.21488425124656
2023-04-26,36.52,50.52950860771893,34.977770599639754,48.319145,42.208775,44.19978401073462
2023-04-27,40.27,50.49524924666128,34.977770599639754,48.222485,41.942566,44.04528729907092
2023-04-28,41.369999,50.49218637731438,34.977770599639754,48.015354,41.754227,43.90801012632407
2023-05-01,41.639999,50.48516024827794,34.977770599639754,47.935356,42.08739,44.04664617898351
2023-05-02,41.200001,50.48956845834204,34.977770599639754,48.00072,42.42252,44.22144785910107
2023-05-03,40.889999,50.48161276979186,34.977770599639754,48.10283,42.540283,44.2992818747947
2023-05-04,40.220001,50.501794077624666,34.977770599639754,48.09828,42.35154,44.212201252535664
2023-05-05,40.43,50.49933473726775,34.977770599639754,47.972214,42.092808,44.060138623901295
2023-05-08,40.59,50.46921824816808,34.977770599639754,47.723297,41.805466,43.86154772962416
