Date,Close,Prophet,Arima,Lstm,Gru,Ensemble
2023-01-03,147.210007,212.61139897417172,145.70978176005983,146.51144,150.12622,153.38303589822215
2023-01-04,149.759995,212.71941765623524,145.69934683872805,146.86377,150.5384,153.72108683893387
2023-01-05,144.830002,212.66099716914425,145.70007380394216,147.27457,150.94751,154.0715909279064
2023-01-06,149.460007,212.71027406944384,145.70002315876664,148.00438,151.77924,154.749581424018
2023-01-09,150.220001,212.78604131535425,145.70002668704248,148.19196,151.67677,154.80011204788974
2023-01-10,152.199997,212.88431648258447,145.7000264412396,148.99344,152.56616,155.53852837394243
2023-01-11,154.25,212.91140656456767,145.70002645836385,149.90733,153.51529,156.34701993077508
2023-01-12,153.380005,213.22515486230785,145.70002645717085,151.01622,154.66673,157.35104886088146
2023-01-13,154.429993,213.27768525905427,145.70002645725395,152.42458,156.15668,158.60899315628205
2023-01-17,153.199997,213.1584725150612,145.70002645724816,153.79585,157.45528,159.75777976175232
2023-01-18,150.350006,213.14294314072103,145.70002645724855,155.05246,158.55054,160.7795916559764
2023-01-19,148.600006,213.1512594401257,145.70002645724853,155.745,158.82637,161.21049028023936
2023-01-20,152.880005,213.1808548668196,145.70002645724853,155.48265,157.82419,160.68399079043496
2023-01-23,154.289993,213.13946502011905,145.70002645724853,154.60692,156.27406,159.64682321807732
2023-01-24,153.669998,213.38634064751628,145.70002645724853,154.27928,155.92424,159.374191366435
2023-01-25,152.399994,213.37495880675112,145.70002645724853,154.57608,156.53462,159.7582721474813
2023-01-26,151.850006,213.19606165650856,145.70002645724853,155.06552,157.26239,160.26481671080938
2023-01-27,152.330002,213.1262282210296,145.70002645724853,155.42862,157.66608,160.59024809349188
2023-01-30,150.460007,213.08663244035705,145.70002645724853,155.77524,157.99664,160.88079303627387
2023-01-31,154.830002,213.0755562815012,145.70002645724853,156.05049,158.19781,161.08818884786342
2023-02-01,155.729996,213.00140277005028,145.70002645724853,155.82208,157.69188,160.7710310726596
2023-02-02,159.320007,213.2238957229316,145.70002645724853,155.99248,157.99306,160.99030728618138
2023-02-03,153.289993,213.1967826249636,145.70002645724853,156.43916,158.67079,161.46932148635975
2023-02-06,151.690002,213.01087027425083,145.70002645724853,157.28519,159.78993,162.29845686410687
2023-02-07,152.289993,212.942598561742,145.70002645724853,157.60333,159.87643,162.4740787788075
2023-02-08,151.220001,212.9128055812096,145.70002645724853,157.41884,159.28842,162.14726214012785
2023-02-09,145.770004,212.91925259829,145.70002645724853,157.26772,158.97751,161.95170404768584
2023-02-10,146.020004,212.8696533680523,145.70002645724853,156.80922,158.34798,161.48060370233196
2023-02-13,147.889999,213.12289409949,145.70002645724853,155.64082,156.8335,160.34792352038315
2023-02-14,158.399994,213.13175992909825,145.70002645724853,154.38339,155.47873,159.2193929961395
2023-02-15,163.949997,212.98599686661564,145.70002645724853,153.5953,155.01472,158.6566270976141
2023-02-16,161.990005,212.9609138535316,145.70002645724853,153.73933,155.95547,159.10416451124215
2023-02-17,162.410004,212.9761773634767,145.70002645724853,154.8028,157.99695,160.42563341642736
2023-02-21,158.190002,213.0283662848352,145.70002645724853,155.8054,159.5075,161.50576747001847
2023-02-22,159.240005,213.0240307872725,145.70002645724853,156.87845,160.89929,162.56516119809902
2023-02-23,158.800003,213.3209407047369,145.70002645724853,157.16956,160.98062,162.75632178210554
2023-02-24,158.580002,213.3708385738122,145.70002645724853,157.26851,160.89406,162.77054232897962
2023-02-27,159.759995,213.2625256289629,145.70002645724853,157.48181,161.05818,162.9264076046314
2023-02-28,159.369995,213.2704848127872,145.70002645724853,157.5367,160.97581,162.9186687525264
2023-03-01,158.520004,213.31369274182435,145.70002645724853,157.76328,161.17734,163.10834618523276
2023-03-02,161.929993,213.38818798572444,145.70002645724853,157.95688,161.28476,163.24709975357274
2023-03-03,163.399994,213.40013909398184,145.70002645724853,158.0957,161.28879,163.3134226292288
2023-03-06,161.0,213.707097755984,145.70002645724853,158.72133,162.06325,163.94146953295729
2023-03-07,157.820007,213.7607522093794,145.70002645724853,159.91039,163.55428,165.09932234362788
2023-03-08,159.740005,213.65000929605904,145.70002645724853,160.98451,164.6166,166.01613677247025
2023-03-09,157.649994,213.64960943857167,145.70002645724853,161.1723,164.2447,165.9506580459987
2023-03-10,158.070007,213.67892680121585,145.70002645724853,161.09349,163.68573,165.68903449946407
2023-03-13,157.800003,213.73452241542333,145.70002645724853,160.41031,162.45715,164.87928338141333
2023-03-14,160.589996,213.72319420987543,145.70002645724853,159.4184,161.12616,163.88061753745134
2023-03-15,159.229996,214.00320990608884,145.70002645724853,158.50145,160.1877,163.10034183570622
2023-03-16,158.770004,214.0270385205395,145.70002645724853,158.35017,160.46928,163.14768011979402
2023-03-17,154.580002,213.88440953102847,145.70002645724853,158.31161,160.69795,163.21147253237183
2023-03-20,156.289993,213.85090465136363,145.70002645724853,158.65105,161.26158,163.59423948470058
2023-03-21,157.789993,213.84673514315304,145.70002645724853,158.49919,160.85506,163.35849107919134
2023-03-22,155.610001,213.86927308303348,145.70002645724853,158.50362,160.70747,163.30221047516085
2023-03-23,157.039993,213.8260811205729,145.70002645724853,158.87706,161.10785,163.6332290951435
2023-03-24,160.360001,214.0761272218913,145.70002645724853,158.73044,160.66544,163.40617184282843
2023-03-27,160.210007,214.07250059930743,145.70002645724853,158.5387,160.29471,163.1667599097707
2023-03-28,160.179993,213.90545825676,145.70002645724853,158.72264,160.60437,163.36365311282083
2023-03-29,162.229996,213.8510073704572,145.70002645724853,159.15361,161.25871,163.8236740420881
2023-03-30,163.279999,213.8296766058496,145.70002645724853,159.58096,161.83083,164.25124072725453
2023-03-31,165.529999,213.83904485516945,145.70002645724853,160.35555,162.86159,165.0276352108928
2023-04-03,166.020004,213.7867718902339,145.70002645724853,161.32715,164.03067,165.9457429360983
2023-04-04,164.869995,214.0318172816204,145.70002645724853,162.67905,165.63304,167.23945208741276
2023-04-05,166.100006,214.0271635434076,145.70002645724853,164.14789,167.24387,168.56972080540595
2023-04-06,167.039993,213.86287260387903,145.70002645724853,165.14333,168.06004,169.3456796711974
2023-04-10,165.960007,213.81468041563016,145.70002645724853,165.85773,168.58205,169.88231867084738
2023-04-11,165.139999,213.80278233727964,145.70002645724853,166.43314,169.0472,170.33498950148066
2023-04-12,164.25,213.82437725464487,145.70002645724853,166.83575,169.35703,170.64780914650177
2023-04-13,166.75,213.78671438907097,145.70002645724853,167.05573,169.49164,170.8005226101835
2023-04-14,164.369995,214.0483285838349,145.70002645724853,166.99771,169.31499,170.72341271985175
2023-04-17,163.949997,214.06177947220755,145.70002645724853,167.25166,169.7345,171.0120637321733
2023-04-18,164.289993,213.9167230939516,145.70002645724853,167.28436,169.76228,171.0264570170587
2023-04-19,164.660004,213.8885202786753,145.70002645724853,167.19566,169.6153,170.9235178617017
2023-04-20,164.350006,213.89703398699075,145.70002645724853,167.03148,169.37674,170.7516321585189
2023-04-21,165.600006,213.93918320335845,145.70002645724853,166.80507,169.08047,170.5304337909232
2023-04-24,166.080002,213.92199703281725,145.70002645724853,166.44736,168.64217,170.18620578504104
2023-04-25,164.300003,214.20385458424133,145.70002645724853,166.20149,168.46786,170.02552190804408
2023-04-26,162.580002,214.2372259286072,145.70002645724853,166.13112,168.5764,170.04022742565155
2023-04-27,166.160004,214.1117426800988,145.70002645724853,165.74225,168.18199,169.6906832604263
2023-04-28,167.839996,214.10280259567529,145.70002645724853,165.05475,167.40108,169.05614063384974
2023-05-01,168.779999,214.1303605543378,145.70002645724853,165.05327,167.7291,169.1914525884525
2023-05-02,174.279999,214.1914737674649,145.70002645724853,165.65839,168.79497,169.9086580165869
2023-05-03,173.339996,214.19334520834948,145.70002645724853,166.44565,169.85825,170.703506550201
2023-05-04,172.360001,214.4945512469436,145.70002645724853,167.35463,170.95503,171.59249298627765
2023-05-05,173.669998,214.54776923581977,145.70002645724853,168.08214,171.67891,172.22578797230074
2023-05-08,172.830002,214.4428340919956,145.70002645724853,168.52414,171.96259,172.5356094268383
2023-05-09,172.850006,214.4553287902109,145.70002645724853,169.42064,172.9784,173.3621040683335
2023-05-10,174.929993,214.5053616551951,145.70002645724853,170.33641,173.89098,174.15844580145222
2023-05-11,174.220001,214.59009881975007,145.70002645724853,171.07355,174.4621,174.7364775380733
2023-05-12,174.190002,214.61679632475685,145.70002645724853,171.82799,175.0836,175.33820982768583
2023-05-15,173.75,214.9440182915489,145.70002645724853,172.36113,175.35863,175.72188379019602
2023-05-16,172.559998,215.0243572989853,145.70002645724853,172.75742,175.4957,175.96620846168815
2023-05-17,174.449997,214.9474863251994,145.70002645724853,173.09042,175.6247,176.16526710984755
2023-05-18,174.949997,214.9887474032402,145.70002645724853,173.06836,175.2878,176.0211966452366
2023-05-19,175.270004,215.06793002184372,145.70002645724853,173.35123,175.5524,176.265374169179
2023-05-22,172.990005,215.18180768650825,145.70002645724853,173.87596,176.16139,176.763779298923
2023-05-23,167.529999,215.23717706741004,145.70002645724853,174.35118,176.60788,177.16840663762858
2023-05-24,167.649994,215.59208601762,145.70002645724853,174.48868,176.49432,177.21440625739842
2023-05-25,166.729996,215.6985663530461,145.70002645724853,173.83772,175.27809,176.42866079736686
2023-05-26,166.910004,215.6457004257051,145.70002645724853,172.72435,173.67741,175.2609018342922
2023-05-30,165.800003,215.7082262327889,145.70002645724853,171.55394,172.28175,174.16004564798908
2023-05-31,165.050003,215.8053336193628,145.70002645724853,170.76556,171.58322,173.52152475997002
2023-06-01,169.119995,215.93321946352725,145.70002645724853,170.05843,170.94888,172.94898570196818
2023-06-02,173.100006,215.99814570683395,145.70002645724853,169.23378,170.11977,172.2379412038594
2023-06-05,173.399994,216.3576859290704,145.70002645724853,168.87744,170.03249,172.0684404328574
2023-06-06,173.179993,216.463475771435,145.70002645724853,169.49109,171.33087,172.8880230118682
2023-06-07,175.25,216.40429566710296,145.70002645724853,170.28323,172.59439,173.76171864941924
2023-06-08,176.979996,216.4546900813898,145.70002645724853,171.02385,173.54167,174.49186988892438
2023-06-09,177.479996,216.53377532823453,145.70002645724853,171.79724,174.45691,175.22635652586382
2023-06-12,179.029999,216.63780342528784,145.70002645724853,172.7449,175.61354,176.14126525447875
2023-06-13,181.470001,216.6732255021764,145.70002645724853,173.71025,176.73215,177.04314613374763
2023-06-14,179.809998,216.99794020263235,145.70002645724853,174.82933,178.02519,178.11047891009244
