Date,Close,Prophet,Arima,Lstm,Gru,Ensemble
2023-01-03,346.220001,355.8930604904938,343.38117806816217,342.28992,341.5901,343.8632286866708
2023-01-04,347.700012,356.2227170489025,343.3811505397771,342.1176,341.29907,343.7277426812644
2023-01-05,343.76001,358.3500282822956,343.38115118578554,342.19363,341.46408,344.0896931944328
2023-01-06,348.079987,358.7858430459478,343.3811511706257,342.80634,342.37152,344.7245072641087
2023-01-09,353.0,359.17290010791,343.38115117098147,342.76337,341.95676,344.59377998299
2023-01-10,357.359985,359.4133810272916,343.3811511709731,343.79596,343.55792,345.6295584995312
2023-01-11,364.480011,359.4115362022279,343.3811511709733,345.3584,345.27664,346.8716837818284
2023-01-12,369.940002,357.67388040371634,343.3811511709733,347.57413,347.73764,348.42292024948654
2023-01-13,374.0,357.80846750959853,343.3811511709733,350.8246,351.46777,351.085742645531
2023-01-17,349.920013,359.72868193508896,343.3811511709733,354.7652,355.79456,354.4589712714487
2023-01-18,349.089996,359.9500817494124,343.3811511709733,358.99692,360.1317,357.7259153587472
2023-01-19,350.75,360.12029856179225,343.3811511709733,360.3225,359.57654,358.0040660585123
2023-01-20,341.839996,360.14646328809044,343.3811511709733,358.97812,356.12088,356.15545430086246
2023-01-23,349.140015,359.937703240424,343.3811511709733,356.35504,352.83575,353.8850127451168
2023-01-24,348.329987,358.00521039023374,343.3811511709733,353.39993,350.3555,351.59582646115155
2023-01-25,349.630005,357.9613940114008,343.3811511709733,351.4988,349.57928,350.59947241050304
2023-01-26,354.970001,359.7235585518364,343.3811511709733,350.15128,349.07086,350.13677683994234
2023-01-27,353.700012,359.8106448406817,343.3811511709733,349.23758,348.71814,349.6796640551142
2023-01-30,357.459991,359.8730425092473,343.3811511709733,349.43857,349.6893,350.14445513884834
2023-01-31,365.809998,359.81994513145474,343.3811511709733,350.03918,350.5858,350.7087024501444
2023-02-01,365.709991,359.5617954518983,343.3811511709733,350.57217,351.1658,351.0973330081805
2023-02-02,369.470001,357.61032195602644,343.3811511709733,352.48245,353.93686,352.63451478141536
2023-02-03,369.950012,357.5776808315644,343.3811511709733,355.06735,356.832,354.70621397930654
2023-02-06,370.799988,359.3801444277629,343.3811511709733,358.15106,359.83115,357.23068776486764
2023-02-07,374.399994,359.5348739863712,343.3811511709733,360.6999,361.99875,359.02498571181366
2023-02-08,375.100006,359.68978360830926,343.3811511709733,362.67035,363.7083,360.4299817427417
2023-02-09,367.98999,359.7509654928195,343.3811511709733,365.00748,366.24402,362.2821393503723
2023-02-10,371.279999,359.6252218359739,343.3811511709733,366.89383,367.91348,363.6055029216348
2023-02-13,374.019989,357.8202022058408,343.3811511709733,367.47052,367.70245,363.5007434053725
2023-02-14,371.779999,357.9436576200837,343.3811511709733,367.9018,367.96997,363.7773520947851
2023-02-15,374.339996,359.9072493029033,343.3811511709733,369.00375,369.3773,364.97939624994206
2023-02-16,370.200012,360.2234465485303,343.3811511709733,369.85605,369.86563,365.5191952166445
2023-02-17,368.5,360.535517185922,343.3811511709733,370.68433,370.4456,366.0861334751044
2023-02-21,361.119995,360.745077187651,343.3811511709733,370.38608,369.49106,365.6273876300287
