Date,Open,High,Low,Close,Adj Close,Volume
1962-01-02,0.0,0.39703,0.393165,0.395374,0.068943,633830.0
1962-01-03,0.0,0.395374,0.375495,0.378808,0.066054,6564672.0
1962-01-04,0.0,0.382121,0.373286,0.374943,0.06538,1199750.0
1962-01-05,0.0,0.373286,0.360033,0.362242,0.063165,520646.0
1962-01-08,0.0,0.365555,0.361138,0.363346,0.063358,1380845.0
1962-01-09,0.0,0.369421,0.364451,0.365003,0.063647,1177114.0
1962-01-10,0.0,0.373286,0.366107,0.371077,0.064706,882835.0
1962-01-11,0.0,0.373286,0.367764,0.372182,0.064899,588557.0
1962-01-12,0.0,0.375495,0.371077,0.371077,0.064706,407462.0
1962-01-15,0.0,0.373286,0.36666,0.367764,0.064128,792288.0
1962-01-16,0.0,0.365555,0.362242,0.363346,0.063358,384826.0
1962-01-17,0.0,0.364451,0.354511,0.354511,0.061817,498010.0
1962-01-18,0.0,0.361138,0.352302,0.361138,0.062973,1177114.0
1962-01-19,0.0,0.369973,0.362242,0.367764,0.064128,633830.0
1962-01-22,0.0,0.368868,0.362242,0.364451,0.063551,837562.0
1962-01-23,0.0,0.363346,0.360033,0.362242,0.063165,928109.0
1962-01-24,0.0,0.365555,0.357824,0.365003,0.063647,996019.0
1962-01-25,0.0,0.365003,0.362242,0.363346,0.063358,611194.0
1962-01-26,0.0,0.362242,0.354511,0.354511,0.061817,928109.0
1962-01-29,0.0,0.363346,0.356168,0.362242,0.063165,747014.0
1962-01-30,0.0,0.365003,0.36169,0.36169,0.063069,882835.0
1962-01-31,0.0,0.36666,0.361138,0.36666,0.063936,814925.0
1962-02-01,0.0,0.368868,0.365555,0.368868,0.064321,498010.0
1962-02-02,0.0,0.368868,0.36666,0.368868,0.064321,430099.0
1962-02-05,0.0,0.369973,0.365555,0.367764,0.064128,928109.0
1962-02-06,0.0,0.372182,0.368316,0.372182,0.064899,1448755.0
1962-02-07,0.0,0.372734,0.369421,0.372734,0.064995,588557.0
1962-02-08,0.0,0.373286,0.369421,0.372734,0.064995,475373.0
1962-02-09,0.0,0.376047,0.371077,0.376047,0.065573,679104.0
1962-02-12,0.0,0.375495,0.373286,0.37439,0.065284,135821.0
1962-02-13,0.0,0.378808,0.373286,0.378808,0.066054,1222387.0
1962-02-14,0.0,0.382121,0.377704,0.382121,0.066632,1041293.0
1962-02-15,0.0,0.386539,0.381569,0.386539,0.067402,928109.0
1962-02-16,0.0,0.385987,0.382673,0.383778,0.066921,769651.0
1962-02-19,0.0,0.385987,0.382121,0.382121,0.066632,1471392.0
1962-02-20,0.0,0.392061,0.381017,0.392061,0.068365,1607213.0
1962-02-21,0.0,0.396478,0.393165,0.394822,0.068847,950746.0
1962-02-23,0.0,0.398687,0.393165,0.396478,0.069135,1154477.0
1962-02-26,0.0,0.398687,0.392613,0.393165,0.068558,2037312.0
1962-02-27,0.0,0.390956,0.388195,0.389852,0.06798,837562.0
1962-02-28,0.0,0.39427,0.3893,0.39427,0.06875,452736.0
1962-03-01,0.0,0.396478,0.393717,0.395926,0.069039,611194.0
1962-03-02,0.0,0.396478,0.392061,0.39427,0.06875,905472.0
1962-03-05,0.0,0.394822,0.387643,0.39427,0.06875,905472.0
1962-03-06,0.0,0.398687,0.39427,0.397583,0.06964,1109203.0
1962-03-07,0.0,0.400344,0.396478,0.400344,0.070124,1041293.0
1962-03-08,0.0,0.404209,0.399791,0.403105,0.070607,294278.0
1962-03-09,0.0,0.407522,0.399791,0.405866,0.071091,1177114.0
1962-03-12,0.0,0.407522,0.404209,0.405866,0.071091,2444774.0
1962-03-13,0.0,0.415253,0.408074,0.409731,0.071768,2241043.0
1962-03-14,0.0,0.414149,0.410835,0.410835,0.071961,1539302.0
1962-03-15,0.0,0.413044,0.409731,0.412492,0.072252,814925.0
1962-03-16,0.0,0.415253,0.410835,0.415253,0.072735,928109.0
1962-03-19,0.0,0.415253,0.413044,0.413596,0.072445,724378.0
1962-03-20,0.0,0.41691,0.410835,0.411388,0.072058,1267661.0
1962-03-21,0.0,0.414701,0.407522,0.407522,0.071381,2059949.0
1962-03-22,0.0,0.415253,0.408627,0.413044,0.072348,565920.0
1962-03-23,0.0,0.419118,0.415253,0.418014,0.073219,1063930.0
1962-03-26,0.0,0.419118,0.415253,0.415253,0.072735,769651.0
1962-03-27,0.0,0.416357,0.413044,0.414149,0.072542,588557.0
1962-03-28,0.0,0.414149,0.410835,0.413044,0.072348,1358208.0
1962-03-29,0.0,0.415253,0.414149,0.415253,0.072735,294278.0
1962-03-30,0.0,0.417462,0.413044,0.416357,0.072929,905472.0
1962-04-02,0.0,0.416357,0.413044,0.414701,0.072638,520646.0
1962-04-03,0.0,0.413596,0.407522,0.407522,0.071381,701741.0
1962-04-04,0.0,0.409179,0.406418,0.407522,0.071381,747014.0
1962-04-05,0.0,0.407522,0.404761,0.40697,0.071284,814925.0
1962-04-06,0.0,0.406418,0.393165,0.39427,0.06906,656467.0
1962-04-09,0.0,0.39427,0.389852,0.391509,0.068576,565920.0
1962-04-10,0.0,0.399791,0.389852,0.398687,0.069833,611194.0
1962-04-11,0.0,0.400896,0.396478,0.396478,0.069447,271642.0
