ds,yhat
2023-11-11,98.0522201004026
2023-11-12,98.02614026393555
2023-11-13,100.39841266586224
2023-11-14,100.40736091129615
2023-11-15,100.33214579854224
2023-11-16,100.38246416088974
2023-11-17,100.48303474973817
2023-11-18,98.08335381934315
2023-11-19,98.13384493841026
2023-11-20,100.58574743471246
2023-11-21,100.67562180605108
2023-11-22,100.68081682385761
2023-11-23,100.80920950084132
2023-11-24,100.98373263557485
2023-11-25,98.65217162597793
2023-11-26,98.76335410844747
2023-11-27,101.26707588377266
2023-11-28,101.398640563941
2023-11-29,101.43435683524062
2023-11-30,101.5813037666222
2023-12-01,101.76187824142627
2023-12-02,99.42360569328774
2023-12-03,99.5153373293825
2023-12-04,101.98717707614472
2023-12-05,102.07501561036719
2023-12-06,102.05601545788531
2023-12-07,102.13835783289375
2023-12-08,102.24576569321346
2023-12-09,99.82728473432994
2023-12-10,99.83344618044644
2023-12-11,102.21615540075972
2023-12-12,102.21318460671071
2023-12-13,102.10361458405944
2023-12-14,102.09753716075939
2023-12-15,102.12053394505487
2023-12-16,99.62341412192018
2023-12-17,99.55833621121553
2023-12-18,101.87865881531222
2023-12-19,101.82339954083112
2023-12-20,101.67264788385727
2023-12-21,101.63724449953536
2023-12-22,101.64324297752947
2023-12-23,99.14163734915948
2023-12-24,99.08448050669192
2023-12-25,101.42473867073942
2023-12-26,101.40076102607038
2023-12-27,101.2917100782816
2023-12-28,101.30726474779378
2023-12-29,101.37211175915738
2023-12-30,98.93570784189194
2023-12-31,98.94843708415476
2024-01-01,101.36150762637153
2024-01-02,101.41146577925284
2024-01-03,101.37567202099252
2024-01-04,101.46204975744924
2024-01-05,101.59362126339656
