ds,yhat
2023-11-11,60.66366
2023-11-12,60.652737
2023-11-13,60.655293
2023-11-14,60.65701
2023-11-15,60.65423
2023-11-16,60.647995
2023-11-17,60.640793
2023-11-18,60.634995
2023-11-19,60.632023
2023-11-20,60.63255
2023-11-21,60.6367
2023-11-22,60.64408
2023-11-23,60.65427
2023-11-24,60.66654
2023-11-25,60.68036
2023-11-26,60.69516
2023-11-27,60.710564
2023-11-28,60.72622
2023-11-29,60.741882
2023-11-30,60.757427
2023-12-01,60.772728
2023-12-02,60.787598
2023-12-03,60.802048
2023-12-04,60.816093
2023-12-05,60.82968
2023-12-06,60.842827
2023-12-07,60.855457
2023-12-08,60.86757
2023-12-09,60.879326
2023-12-10,60.890656
2023-12-11,60.901505
2023-12-12,60.911896
2023-12-13,60.921825
2023-12-14,60.93132
2023-12-15,60.94037
2023-12-16,60.949013
2023-12-17,60.957314
2023-12-18,60.965256
2023-12-19,60.97287
2023-12-20,60.9802
2023-12-21,60.987167
2023-12-22,60.99386
2023-12-23,61.000282
2023-12-24,61.006454
2023-12-25,61.012356
2023-12-26,61.01802
2023-12-27,61.023457
2023-12-28,61.028664
2023-12-29,61.03366
2023-12-30,61.038445
2023-12-31,61.04303
2024-01-01,61.047432
2024-01-02,61.051643
2024-01-03,61.055683
2024-01-04,61.059563
2024-01-05,61.06328
