ds,yhat
2023-11-11,77.79979732013787
2023-11-12,77.81616350912059
2023-11-13,77.07616751545757
2023-11-14,77.08006861647648
2023-11-15,77.06311515946108
2023-11-16,77.09368824361809
2023-11-17,77.14952596312285
2023-11-18,77.9246281312781
2023-11-19,77.9456508488913
2023-11-20,77.21109268290445
2023-11-21,77.2209557023302
2023-11-22,77.21021314153819
2023-11-23,77.24696028704444
2023-11-24,77.30864616627402
2023-11-25,78.08898577829535
2023-11-26,78.11436204863382
2023-11-27,77.38301909651376
2023-11-28,77.39472989165573
2023-11-29,77.38426991247736
2023-11-30,77.4195732593538
2023-12-01,77.4779686779133
2023-12-02,78.25309513092625
2023-12-03,78.27130602379275
2023-12-04,77.53086362113946
2023-12-05,77.53160670808148
2023-12-06,77.50842311219654
2023-12-07,77.52940357162389
2023-12-08,77.57207446261349
2023-12-09,78.33030910847332
2023-12-10,78.3307268811858
2023-12-11,77.57188175955072
2023-12-12,77.55392354065108
2023-12-13,77.51206347723726
2023-12-14,77.51472099225454
2023-12-15,77.53974915493252
2023-12-16,78.28133881238084
2023-12-17,78.26641075674577
2023-12-18,77.49379775317016
2023-12-19,77.46389977553105
2023-12-20,77.41214435775653
2023-12-21,77.40712882933109
2023-12-22,77.42684221586055
2023-12-23,78.16556677236721
2023-12-24,78.15026857857595
2023-12-25,77.37977904530953
2023-12-26,77.3544506771175
2023-12-27,77.3096189718551
2023-12-28,77.31374717434123
2023-12-29,77.34465159078779
2023-12-30,78.09640733687466
2023-12-31,78.09574383597666
2024-01-01,77.34123178894998
2024-01-02,77.33294482141028
2024-01-03,77.30592754208647
2024-01-04,77.32834657813287
2024-01-05,77.37772214258841
