ds,yhat
2023-11-11,267.71431349395255
2023-11-12,267.720824604271
2023-11-13,267.72026453723674
2023-11-14,267.72031271259664
2023-11-15,267.72030856869037
2023-11-16,267.7203089251373
2023-11-17,267.7203088944768
2023-11-18,267.7203088971141
2023-11-19,267.7203088968872
2023-11-20,267.7203088969067
2023-11-21,267.720308896905
2023-11-22,267.7203088969052
2023-11-23,267.7203088969052
2023-11-24,267.7203088969052
2023-11-25,267.7203088969052
2023-11-26,267.7203088969052
2023-11-27,267.7203088969052
2023-11-28,267.7203088969052
2023-11-29,267.7203088969052
2023-11-30,267.7203088969052
2023-12-01,267.7203088969052
2023-12-02,267.7203088969052
2023-12-03,267.7203088969052
2023-12-04,267.7203088969052
2023-12-05,267.7203088969052
2023-12-06,267.7203088969052
2023-12-07,267.7203088969052
2023-12-08,267.7203088969052
2023-12-09,267.7203088969052
2023-12-10,267.7203088969052
2023-12-11,267.7203088969052
2023-12-12,267.7203088969052
2023-12-13,267.7203088969052
2023-12-14,267.7203088969052
2023-12-15,267.7203088969052
2023-12-16,267.7203088969052
2023-12-17,267.7203088969052
2023-12-18,267.7203088969052
2023-12-19,267.7203088969052
2023-12-20,267.7203088969052
2023-12-21,267.7203088969052
2023-12-22,267.7203088969052
2023-12-23,267.7203088969052
2023-12-24,267.7203088969052
2023-12-25,267.7203088969052
2023-12-26,267.7203088969052
2023-12-27,267.7203088969052
2023-12-28,267.7203088969052
2023-12-29,267.7203088969052
2023-12-30,267.7203088969052
2023-12-31,267.7203088969052
2024-01-01,267.7203088969052
2024-01-02,267.7203088969052
2024-01-03,267.7203088969052
2024-01-04,267.7203088969052
2024-01-05,267.7203088969052
