ds,yhat
2023-11-11,138.94666
2023-11-12,141.57864
2023-11-13,144.4645
2023-11-14,147.03105
2023-11-15,149.16318
2023-11-16,150.88771
2023-11-17,152.26607
2023-11-18,153.36116
2023-11-19,154.22778
2023-11-20,154.91177
2023-11-21,155.45044
2023-11-22,155.87392
2023-11-23,156.2064
2023-11-24,156.46715
2023-11-25,156.6714
2023-11-26,156.83134
2023-11-27,156.95654
2023-11-28,157.05443
2023-11-29,157.13098
2023-11-30,157.19086
2023-12-01,157.23763
2023-12-02,157.27415
2023-12-03,157.30272
2023-12-04,157.32503
2023-12-05,157.34244
2023-12-06,157.35602
2023-12-07,157.36665
2023-12-08,157.37497
2023-12-09,157.38144
2023-12-10,157.38649
2023-12-11,157.39047
2023-12-12,157.39354
2023-12-13,157.39597
2023-12-14,157.39787
2023-12-15,157.39935
2023-12-16,157.40048
2023-12-17,157.40138
2023-12-18,157.40213
2023-12-19,157.40263
2023-12-20,157.40309
2023-12-21,157.40343
2023-12-22,157.4037
2023-12-23,157.40388
2023-12-24,157.40405
2023-12-25,157.40417
2023-12-26,157.40428
2023-12-27,157.40434
2023-12-28,157.40439
2023-12-29,157.40445
2023-12-30,157.4045
2023-12-31,157.40451
2024-01-01,157.40454
2024-01-02,157.40454
2024-01-03,157.40457
2024-01-04,157.40459
2024-01-05,157.40459
