ds,yhat
2023-11-11,92.63685500542137
2023-11-12,92.66532560256627
2023-11-13,92.57189596789256
2023-11-14,92.61791606362767
2023-11-15,92.61452143951203
2023-11-16,92.65212093490496
2023-11-17,92.69828984226591
2023-11-18,92.80603875798445
2023-11-19,92.82547296686218
2023-11-20,92.72375365059123
2023-11-21,92.76224491682697
2023-11-22,92.75207880316836
2023-11-23,92.78364532094868
2023-11-24,92.82448827587622
2023-11-25,92.92757698529105
2023-11-26,92.94296862801332
2023-11-27,92.83777240638095
2023-11-28,92.87329940960534
2023-11-29,92.86063023210221
2023-11-30,92.89010732117147
2023-12-01,92.9292327136062
2023-12-02,93.03094121911327
2023-12-03,93.04526374217352
2023-12-04,92.93929189654484
2023-12-05,92.97432779581546
2023-12-06,92.96145108773524
2023-12-07,92.99101023999653
2023-12-08,93.03051878836521
2023-12-09,93.13292667257608
2023-12-10,93.14828143303092
2023-12-11,93.04369051493929
2023-12-12,93.08046866359714
2023-12-13,93.06970258317398
2023-12-14,93.10173997202726
2023-12-15,93.14408374780729
2023-12-16,93.2496616835069
2023-12-17,93.26848631317547
2023-12-18,93.16761642641856
2023-12-19,93.20830419192825
2023-12-20,93.20156012076994
2023-12-21,93.23764300097984
2023-12-22,93.28395561436139
2023-12-23,93.39331643303132
2023-12-24,93.41562210989018
2023-12-25,93.3178120176967
2023-12-26,93.36101879428954
2023-12-27,93.35613700605904
2023-12-28,93.39331694948271
2023-12-29,93.43986428010601
2023-12-30,93.54851553891513
2023-12-31,93.56910426055141
2024-01-01,93.46852879026422
2024-01-02,93.50790564546527
2024-01-03,93.49814042236578
2024-01-04,93.52942316974828
2024-01-05,93.56912883875252
