ds,yhat
2023-11-11,96.94565364511995
2023-11-12,96.97774080799826
2023-11-13,96.9263491707579
2023-11-14,96.97318528916017
2023-11-15,97.01693624523557
2023-11-16,97.06072106979775
2023-11-17,97.08755947145399
2023-11-18,97.20915577023472
2023-11-19,97.25250384143021
2023-11-20,97.21090037129385
2023-11-21,97.26564583578352
2023-11-22,97.31506140154056
2023-11-23,97.36195165472637
2023-11-24,97.38908334384658
2023-11-25,97.50797774133856
2023-11-26,97.54552217858878
2023-11-27,97.49498785475862
2023-11-28,97.53773318480243
2023-11-29,97.57222079986147
2023-11-30,97.60147808207428
2023-12-01,97.60857145966217
2023-12-02,97.70539216924965
2023-12-03,97.71925920210265
2023-12-04,97.6439267522353
2023-12-05,97.66127569905966
2023-12-06,97.67031754754247
2023-12-07,97.67464105177827
2023-12-08,97.6578721164265
2023-12-09,97.73244506622945
2023-12-10,97.72619138775363
2023-12-11,97.63333364238815
2023-12-12,97.63616444756259
2023-12-13,97.63403928671121
2023-12-14,97.63081367550298
2023-12-15,97.61029553625157
2023-12-16,97.68501107702062
2023-12-17,97.68279042913763
2023-12-18,97.59776083094104
2023-12-19,97.61202728039204
2023-12-20,97.62466937897224
2023-12-21,97.63918479364419
2023-12-22,97.63895002817678
2023-12-23,97.7359965843489
2023-12-24,97.75760850123523
2023-12-25,97.69732875265832
2023-12-26,97.73665408381272
2023-12-27,97.77404664323475
2023-12-28,97.8123924558884
2023-12-29,97.83447704314146
2023-12-30,97.95177589037829
2023-12-31,97.99106538654132
2024-01-01,97.9454413772071
2024-01-02,97.99602460802264
2024-01-03,98.04098115263344
2024-01-04,98.08298765765088
2024-01-05,98.10471155132888
