ds,yhat
2023-11-11,280.16083
2023-11-12,280.84943
2023-11-13,281.51495
2023-11-14,282.11182
2023-11-15,282.62485
2023-11-16,283.0561
2023-11-17,283.4151
2023-11-18,283.71347
2023-11-19,283.9633
2023-11-20,284.17468
2023-11-21,284.35568
2023-11-22,284.51266
2023-11-23,284.64935
2023-11-24,284.77002
2023-11-25,284.87744
2023-11-26,284.97354
2023-11-27,285.05948
2023-11-28,285.1363
2023-11-29,285.2049
2023-11-30,285.26624
2023-12-01,285.32065
2023-12-02,285.36932
2023-12-03,285.41235
2023-12-04,285.45035
2023-12-05,285.4837
2023-12-06,285.51273
2023-12-07,285.53836
2023-12-08,285.56107
2023-12-09,285.5805
2023-12-10,285.5968
2023-12-11,285.61096
2023-12-12,285.6234
2023-12-13,285.63443
2023-12-14,285.64438
2023-12-15,285.6534
2023-12-16,285.6616
2023-12-17,285.66888
2023-12-18,285.6778
2023-12-19,285.6852
2023-12-20,285.69116
2023-12-21,285.69687
2023-12-22,285.701
2023-12-23,285.7047
2023-12-24,285.70795
2023-12-25,285.71082
2023-12-26,285.71335
2023-12-27,285.71558
2023-12-28,285.71753
2023-12-29,285.7193
2023-12-30,285.7209
2023-12-31,285.72223
2024-01-01,285.72345
2024-01-02,285.72455
2024-01-03,285.72546
2024-01-04,285.72635
2024-01-05,285.7271
