ds,yhat
2023-11-11,196.9625527797511
2023-11-12,196.9635002784635
2023-11-13,196.96347630461966
2023-11-14,196.9634769112117
2023-11-15,196.96347689586355
2023-11-16,196.9634768962519
2023-11-17,196.96347689624207
2023-11-18,196.96347689624233
2023-11-19,196.96347689624233
2023-11-20,196.96347689624233
2023-11-21,196.96347689624233
2023-11-22,196.96347689624233
2023-11-23,196.96347689624233
2023-11-24,196.96347689624233
2023-11-25,196.96347689624233
2023-11-26,196.96347689624233
2023-11-27,196.96347689624233
2023-11-28,196.96347689624233
2023-11-29,196.96347689624233
2023-11-30,196.96347689624233
2023-12-01,196.96347689624233
2023-12-02,196.96347689624233
2023-12-03,196.96347689624233
2023-12-04,196.96347689624233
2023-12-05,196.96347689624233
2023-12-06,196.96347689624233
2023-12-07,196.96347689624233
2023-12-08,196.96347689624233
2023-12-09,196.96347689624233
2023-12-10,196.96347689624233
2023-12-11,196.96347689624233
2023-12-12,196.96347689624233
2023-12-13,196.96347689624233
2023-12-14,196.96347689624233
2023-12-15,196.96347689624233
2023-12-16,196.96347689624233
2023-12-17,196.96347689624233
2023-12-18,196.96347689624233
2023-12-19,196.96347689624233
2023-12-20,196.96347689624233
2023-12-21,196.96347689624233
2023-12-22,196.96347689624233
2023-12-23,196.96347689624233
2023-12-24,196.96347689624233
2023-12-25,196.96347689624233
2023-12-26,196.96347689624233
2023-12-27,196.96347689624233
2023-12-28,196.96347689624233
2023-12-29,196.96347689624233
2023-12-30,196.96347689624233
2023-12-31,196.96347689624233
2024-01-01,196.96347689624233
2024-01-02,196.96347689624233
2024-01-03,196.96347689624233
2024-01-04,196.96347689624233
2024-01-05,196.96347689624233
