ds,yhat
2023-11-11,104.51286513916746
2023-11-12,104.51395113630386
2023-11-13,104.51391937923024
2023-11-14,104.5139203078807
2023-11-15,104.5139202807248
2023-11-16,104.5139202815189
2023-11-17,104.51392028149569
2023-11-18,104.51392028149637
2023-11-19,104.51392028149635
2023-11-20,104.51392028149635
2023-11-21,104.51392028149635
2023-11-22,104.51392028149635
2023-11-23,104.51392028149635
2023-11-24,104.51392028149635
2023-11-25,104.51392028149635
2023-11-26,104.51392028149635
2023-11-27,104.51392028149635
2023-11-28,104.51392028149635
2023-11-29,104.51392028149635
2023-11-30,104.51392028149635
2023-12-01,104.51392028149635
2023-12-02,104.51392028149635
2023-12-03,104.51392028149635
2023-12-04,104.51392028149635
2023-12-05,104.51392028149635
2023-12-06,104.51392028149635
2023-12-07,104.51392028149635
2023-12-08,104.51392028149635
2023-12-09,104.51392028149635
2023-12-10,104.51392028149635
2023-12-11,104.51392028149635
2023-12-12,104.51392028149635
2023-12-13,104.51392028149635
2023-12-14,104.51392028149635
2023-12-15,104.51392028149635
2023-12-16,104.51392028149635
2023-12-17,104.51392028149635
2023-12-18,104.51392028149635
2023-12-19,104.51392028149635
2023-12-20,104.51392028149635
2023-12-21,104.51392028149635
2023-12-22,104.51392028149635
2023-12-23,104.51392028149635
2023-12-24,104.51392028149635
2023-12-25,104.51392028149635
2023-12-26,104.51392028149635
2023-12-27,104.51392028149635
2023-12-28,104.51392028149635
2023-12-29,104.51392028149635
2023-12-30,104.51392028149635
2023-12-31,104.51392028149635
2024-01-01,104.51392028149635
2024-01-02,104.51392028149635
2024-01-03,104.51392028149635
2024-01-04,104.51392028149635
2024-01-05,104.51392028149635
