ds,yhat
2023-11-11,85.91352228394621
2023-11-12,85.91682054694171
2023-11-13,85.91665691244086
2023-11-14,85.91666503072915
2023-11-15,85.91666462796198
2023-11-16,85.91666464794419
2023-11-17,85.91666464695282
2023-11-18,85.91666464700201
2023-11-19,85.91666464699956
2023-11-20,85.91666464699969
2023-11-21,85.91666464699969
2023-11-22,85.91666464699969
2023-11-23,85.91666464699969
2023-11-24,85.91666464699969
2023-11-25,85.91666464699969
2023-11-26,85.91666464699969
2023-11-27,85.91666464699969
2023-11-28,85.91666464699969
2023-11-29,85.91666464699969
2023-11-30,85.91666464699969
2023-12-01,85.91666464699969
2023-12-02,85.91666464699969
2023-12-03,85.91666464699969
2023-12-04,85.91666464699969
2023-12-05,85.91666464699969
2023-12-06,85.91666464699969
2023-12-07,85.91666464699969
2023-12-08,85.91666464699969
2023-12-09,85.91666464699969
2023-12-10,85.91666464699969
2023-12-11,85.91666464699969
2023-12-12,85.91666464699969
2023-12-13,85.91666464699969
2023-12-14,85.91666464699969
2023-12-15,85.91666464699969
2023-12-16,85.91666464699969
2023-12-17,85.91666464699969
2023-12-18,85.91666464699969
2023-12-19,85.91666464699969
2023-12-20,85.91666464699969
2023-12-21,85.91666464699969
2023-12-22,85.91666464699969
2023-12-23,85.91666464699969
2023-12-24,85.91666464699969
2023-12-25,85.91666464699969
2023-12-26,85.91666464699969
2023-12-27,85.91666464699969
2023-12-28,85.91666464699969
2023-12-29,85.91666464699969
2023-12-30,85.91666464699969
2023-12-31,85.91666464699969
2024-01-01,85.91666464699969
2024-01-02,85.91666464699969
2024-01-03,85.91666464699969
2024-01-04,85.91666464699969
2024-01-05,85.91666464699969
