ds,yhat
2023-11-11,110.16848937704512
2023-11-12,110.31285775787416
2023-11-13,109.13739665953153
2023-11-14,109.26728617027402
2023-11-15,109.39690186282874
2023-11-16,109.52095405054624
2023-11-17,109.56113861025112
2023-11-18,111.10827457225282
2023-11-19,111.21883190662336
2023-11-20,110.00221511356014
2023-11-21,110.08407072628376
2023-11-22,110.15938961106954
2023-11-23,110.22363802568279
2023-11-24,110.19939659282026
2023-11-25,111.67848257677727
2023-11-26,111.71845917614357
2023-11-27,110.4298978144664
2023-11-28,110.43966199430515
2023-11-29,110.44398412852625
2023-11-30,110.43956989949716
2023-12-01,110.35020993773031
2023-12-02,111.7688748730425
2023-12-03,111.75419814862492
2023-12-04,110.41771325288309
2023-12-05,110.38711458469963
2023-12-06,110.35931397599292
2023-12-07,110.33152797536157
2023-12-08,110.22787616493152
2023-12-09,111.64146695767752
2023-12-10,111.63087556168625
2023-12-11,110.30738095472925
2023-12-12,110.29823115916236
2023-12-13,110.29970879764372
2023-12-14,110.30823187148212
2023-12-15,110.24696975600706
2023-12-16,111.70795047209349
2023-12-17,111.74856343063608
2023-12-18,110.47882391341759
2023-12-19,110.52466792436977
2023-12-20,110.58104867541452
2023-12-21,110.64306889065323
2023-12-22,110.632628142004
2023-12-23,112.14056049161313
2023-12-24,112.22316587142421
2023-12-25,110.98950073465662
2023-12-26,111.06469594130286
2023-12-27,111.14307254495655
2023-12-28,111.21928915874686
2023-12-29,111.21499971247694
2023-12-30,112.72099659137359
2023-12-31,112.7937424263259
2024-01-01,111.54265603923203
2024-01-02,111.5934206055936
2024-01-03,111.64108493096009
2024-01-04,111.68119187239186
2024-01-05,111.63641318608883
