ds,yhat
2023-11-11,41.81432398260866
2023-11-12,41.82321127308551
2023-11-13,41.82238573776147
2023-11-14,41.822462421265065
2023-11-15,41.82245529817832
2023-11-16,41.82245595983777
2023-11-17,41.8224558983766
2023-11-18,41.82245590408569
2023-11-19,41.82245590355538
2023-11-20,41.82245590360464
2023-11-21,41.822455903600066
2023-11-22,41.82245590360049
2023-11-23,41.82245590360045
2023-11-24,41.822455903600456
2023-11-25,41.822455903600456
2023-11-26,41.822455903600456
2023-11-27,41.822455903600456
2023-11-28,41.822455903600456
2023-11-29,41.822455903600456
2023-11-30,41.822455903600456
2023-12-01,41.822455903600456
2023-12-02,41.822455903600456
2023-12-03,41.822455903600456
2023-12-04,41.822455903600456
2023-12-05,41.822455903600456
2023-12-06,41.822455903600456
2023-12-07,41.822455903600456
2023-12-08,41.822455903600456
2023-12-09,41.822455903600456
2023-12-10,41.822455903600456
2023-12-11,41.822455903600456
2023-12-12,41.822455903600456
2023-12-13,41.822455903600456
2023-12-14,41.822455903600456
2023-12-15,41.822455903600456
2023-12-16,41.822455903600456
2023-12-17,41.822455903600456
2023-12-18,41.822455903600456
2023-12-19,41.822455903600456
2023-12-20,41.822455903600456
2023-12-21,41.822455903600456
2023-12-22,41.822455903600456
2023-12-23,41.822455903600456
2023-12-24,41.822455903600456
2023-12-25,41.822455903600456
2023-12-26,41.822455903600456
2023-12-27,41.822455903600456
2023-12-28,41.822455903600456
2023-12-29,41.822455903600456
2023-12-30,41.822455903600456
2023-12-31,41.822455903600456
2024-01-01,41.822455903600456
2024-01-02,41.822455903600456
2024-01-03,41.822455903600456
2024-01-04,41.822455903600456
2024-01-05,41.822455903600456
