ds,yhat
2023-11-11,252.67322
2023-11-12,253.47739
2023-11-13,253.91446
2023-11-14,254.14737
2023-11-15,254.27194
2023-11-16,254.34126
2023-11-17,254.38324
2023-11-18,254.41202
2023-11-19,254.43448
2023-11-20,254.45381
2023-11-21,254.47148
2023-11-22,254.48796
2023-11-23,254.50362
2023-11-24,254.51854
2023-11-25,254.53278
2023-11-26,254.54633
2023-11-27,254.55919
2023-11-28,254.57146
2023-11-29,254.58308
2023-11-30,254.59412
2023-12-01,254.60461
2023-12-02,254.61456
2023-12-03,254.62396
2023-12-04,254.63293
2023-12-05,254.64139
2023-12-06,254.64935
2023-12-07,254.65695
2023-12-08,254.6641
2023-12-09,254.67087
2023-12-10,254.67726
2023-12-11,254.68338
2023-12-12,254.68909
2023-12-13,254.69453
2023-12-14,254.69966
2023-12-15,254.70454
2023-12-16,254.70914
2023-12-17,254.7135
2023-12-18,254.71764
2023-12-19,254.72156
2023-12-20,254.72522
2023-12-21,254.72876
2023-12-22,254.73207
2023-12-23,254.73518
2023-12-24,254.73817
2023-12-25,254.74098
2023-12-26,254.74364
2023-12-27,254.74615
2023-12-28,254.74852
2023-12-29,254.7508
2023-12-30,254.75291
2023-12-31,254.75494
2024-01-01,254.75684
2024-01-02,254.75867
2024-01-03,254.76038
2024-01-04,254.76201
2024-01-05,254.76352
