ds,yhat
2023-11-11,329.9587692675324
2023-11-12,330.0676458652706
2023-11-13,329.9073073633339
2023-11-14,329.9530631273044
2023-11-15,330.11812055861344
2023-11-16,330.20157806216224
2023-11-17,330.1944003557873
2023-11-18,330.59502677595106
2023-11-19,330.6672592673284
2023-11-20,330.47440063860824
2023-11-21,330.4920820729808
2023-11-22,330.63377587638985
2023-11-23,330.6987841860532
2023-11-24,330.67821060010954
2023-11-25,331.07056544998136
2023-11-26,331.13965147080313
2023-11-27,330.94870051933395
2023-11-28,330.97320039306976
2023-11-29,331.12640779536207
2023-11-30,331.20733822535544
2023-12-01,331.2067398023409
2023-12-02,331.62270178489723
2023-12-03,331.7185445666033
2023-12-04,331.5569618092656
2023-12-05,331.61285376165205
2023-12-06,331.79884778322366
2023-12-07,331.9132968048665
2023-12-08,331.946262666238
2023-12-09,332.39513499585286
2023-12-10,332.5225322965636
2023-12-11,332.39045575345267
2023-12-12,332.473134644164
2023-12-13,332.6825591806888
2023-12-14,332.8164913039102
2023-12-15,332.8644601426734
2023-12-16,333.3233925623376
2023-12-17,333.45552521551616
2023-12-18,333.3225683584094
2023-12-19,333.39856006125365
2023-12-20,333.5954063984691
2023-12-21,333.7108979109778
2023-12-22,333.7347088445062
2023-12-23,334.1640294082949
2023-12-24,334.26147731983775
2023-12-25,334.0892587912105
2023-12-26,334.1220175218647
2023-12-27,334.27236726843034
2023-12-28,334.33889832075107
2023-12-29,334.31216447878927
2023-12-30,334.6903009206551
2023-12-31,334.73691942783654
2024-01-01,334.5152513765809
2024-01-02,334.50097736337983
2024-01-03,334.60773938337866
2024-01-04,334.63512627839503
2024-01-05,334.5746394687355
