ds,yhat
2023-11-11,115.22220526204765
2023-11-12,115.22325299102415
2023-11-13,115.22323002186556
2023-11-14,115.22323052541395
2023-11-15,115.22323051437476
2023-11-16,115.22323051461677
2023-11-17,115.22323051461147
2023-11-18,115.22323051461159
2023-11-19,115.22323051461159
2023-11-20,115.22323051461159
2023-11-21,115.22323051461159
2023-11-22,115.22323051461159
2023-11-23,115.22323051461159
2023-11-24,115.22323051461159
2023-11-25,115.22323051461159
2023-11-26,115.22323051461159
2023-11-27,115.22323051461159
2023-11-28,115.22323051461159
2023-11-29,115.22323051461159
2023-11-30,115.22323051461159
2023-12-01,115.22323051461159
2023-12-02,115.22323051461159
2023-12-03,115.22323051461159
2023-12-04,115.22323051461159
2023-12-05,115.22323051461159
2023-12-06,115.22323051461159
2023-12-07,115.22323051461159
2023-12-08,115.22323051461159
2023-12-09,115.22323051461159
2023-12-10,115.22323051461159
2023-12-11,115.22323051461159
2023-12-12,115.22323051461159
2023-12-13,115.22323051461159
2023-12-14,115.22323051461159
2023-12-15,115.22323051461159
2023-12-16,115.22323051461159
2023-12-17,115.22323051461159
2023-12-18,115.22323051461159
2023-12-19,115.22323051461159
2023-12-20,115.22323051461159
2023-12-21,115.22323051461159
2023-12-22,115.22323051461159
2023-12-23,115.22323051461159
2023-12-24,115.22323051461159
2023-12-25,115.22323051461159
2023-12-26,115.22323051461159
2023-12-27,115.22323051461159
2023-12-28,115.22323051461159
2023-12-29,115.22323051461159
2023-12-30,115.22323051461159
2023-12-31,115.22323051461159
2024-01-01,115.22323051461159
2024-01-02,115.22323051461159
2024-01-03,115.22323051461159
2024-01-04,115.22323051461159
2024-01-05,115.22323051461159
