ds,yhat
2023-11-11,327.80865
2023-11-12,329.14294
2023-11-13,330.2569
2023-11-14,331.188
2023-11-15,331.99298
2023-11-16,332.72095
2023-11-17,333.40656
2023-11-18,334.0712
2023-11-19,334.72653
2023-11-20,335.37805
2023-11-21,336.02713
2023-11-22,336.6733
2023-11-23,337.31512
2023-11-24,337.95108
2023-11-25,338.57962
2023-11-26,339.19937
2023-11-27,339.80917
2023-11-28,340.4083
2023-11-29,340.99606
2023-11-30,341.57217
2023-12-01,342.13635
2023-12-02,342.68863
2023-12-03,343.2288
2023-12-04,343.75693
2023-12-05,344.27316
2023-12-06,344.77774
2023-12-07,345.2708
2023-12-08,345.75256
2023-12-09,346.2232
2023-12-10,346.68295
2023-12-11,347.13193
2023-12-12,347.57056
2023-12-13,347.99893
2023-12-14,348.4173
2023-12-15,348.82584
2023-12-16,349.22495
2023-12-17,349.61456
2023-12-18,349.99496
2023-12-19,350.3664
2023-12-20,350.72906
2023-12-21,351.0832
2023-12-22,351.42905
2023-12-23,351.76672
2023-12-24,352.09647
2023-12-25,352.41846
2023-12-26,352.73288
2023-12-27,353.03992
2023-12-28,353.3397
2023-12-29,353.63242
2023-12-30,353.91824
2023-12-31,354.1974
2024-01-01,354.46994
2024-01-02,354.73605
2024-01-03,354.99588
2024-01-04,355.24963
2024-01-05,355.49744
