ds,yhat
2023-11-11,399.191210770785
2023-11-12,399.2387190085131
2023-11-13,399.2352401490225
2023-11-14,399.2354948935454
2023-11-15,399.2354762395089
2023-11-16,399.23547760547774
2023-11-17,399.2354775054527
2023-11-18,399.2354775127772
2023-11-19,399.2354775122409
2023-11-20,399.23547751228017
2023-11-21,399.23547751227727
2023-11-22,399.2354775122775
2023-11-23,399.2354775122775
2023-11-24,399.2354775122775
2023-11-25,399.2354775122775
2023-11-26,399.2354775122775
2023-11-27,399.2354775122775
2023-11-28,399.2354775122775
2023-11-29,399.2354775122775
2023-11-30,399.2354775122775
2023-12-01,399.2354775122775
2023-12-02,399.2354775122775
2023-12-03,399.2354775122775
2023-12-04,399.2354775122775
2023-12-05,399.2354775122775
2023-12-06,399.2354775122775
2023-12-07,399.2354775122775
2023-12-08,399.2354775122775
2023-12-09,399.2354775122775
2023-12-10,399.2354775122775
2023-12-11,399.2354775122775
2023-12-12,399.2354775122775
2023-12-13,399.2354775122775
2023-12-14,399.2354775122775
2023-12-15,399.2354775122775
2023-12-16,399.2354775122775
2023-12-17,399.2354775122775
2023-12-18,399.2354775122775
2023-12-19,399.2354775122775
2023-12-20,399.2354775122775
2023-12-21,399.2354775122775
2023-12-22,399.2354775122775
2023-12-23,399.2354775122775
2023-12-24,399.2354775122775
2023-12-25,399.2354775122775
2023-12-26,399.2354775122775
2023-12-27,399.2354775122775
2023-12-28,399.2354775122775
2023-12-29,399.2354775122775
2023-12-30,399.2354775122775
2023-12-31,399.2354775122775
2024-01-01,399.2354775122775
2024-01-02,399.2354775122775
2024-01-03,399.2354775122775
2024-01-04,399.2354775122775
2024-01-05,399.2354775122775
