ds,yhat
2023-11-11,202.39406
2023-11-12,203.8533
2023-11-13,205.52072
2023-11-14,207.16881
2023-11-15,208.72154
2023-11-16,210.15686
2023-11-17,211.47328
2023-11-18,212.67732
2023-11-19,213.77791
2023-11-20,214.78429
2023-11-21,215.70506
2023-11-22,216.54796
2023-11-23,217.31993
2023-11-24,218.02713
2023-11-25,218.67514
2023-11-26,219.26895
2023-11-27,219.81317
2023-11-28,220.31194
2023-11-29,220.76904
2023-11-30,221.18799
2023-12-01,221.57195
2023-12-02,221.9239
2023-12-03,222.24641
2023-12-04,222.54202
2023-12-05,222.81294
2023-12-06,223.06126
2023-12-07,223.28885
2023-12-08,223.49742
2023-12-09,223.68858
2023-12-10,223.86378
2023-12-11,224.02435
2023-12-12,224.17152
2023-12-13,224.30641
2023-12-14,224.43002
2023-12-15,224.54333
2023-12-16,224.64717
2023-12-17,224.74236
2023-12-18,224.82956
2023-12-19,224.9095
2023-12-20,224.98279
2023-12-21,225.04991
2023-12-22,225.11145
2023-12-23,225.16788
2023-12-24,225.21956
2023-12-25,225.26694
2023-12-26,225.31036
2023-12-27,225.35016
2023-12-28,225.38664
2023-12-29,225.42006
2023-12-30,225.45071
2023-12-31,225.47879
2024-01-01,225.50453
2024-01-02,225.5281
2024-01-03,225.54973
2024-01-04,225.56955
2024-01-05,225.58769
