,TICKER,mse,mape,directional_accuracy
0,APD,198.0613929266496,3.9761133351722764,0.5324074074074074
1,CRH,65.85481132947002,12.76947130630136,0.4074074074074074
2,FCX,18.49096497881699,8.533244540539297,0.5092592592592593
3,DOW,109.30771139419728,18.5325566014494,0.5277777777777778
4,ECL,2276.7911191474445,28.033826791645854,0.46296296296296297
5,CTVA,268.008786123082,27.806233993711594,0.5
6,NUE,3205.8995661352387,35.19431686017654,0.4305555555555556
7,LIN,879.8341406361137,7.129616495642138,0.5416666666666666
8,SCCO,133.35586572389485,13.8626413173814,0.4675925925925926
9,SHW,1565.2167044189814,15.404154226835518,0.4675925925925926
10,CHTR,9513.515837638344,23.843278221147983,0.5231481481481481
11,CMCSA,103.40237500291457,24.429085109844948,0.4583333333333333
12,DIS,4748.038823799935,75.52227077857323,0.4537037037037037
13,GOOG,793.8464077882626,23.350174758876012,0.5370370370370371
14,META,16289.838628209121,41.08734266564873,0.49074074074074076
15,NFLX,4435.001003931982,15.889055087350307,0.49074074074074076
16,T,12.660818767885548,19.919712116076386,0.47685185185185186
17,TMUS,263.9071831554595,10.026789899225381,0.49074074074074076
18,VZ,351.00466949961987,52.05363684165283,0.5092592592592593
19,ABNB,7372.052399375272,58.114385132433085,0.5046296296296297
20,AMZN,3148.8026421748714,49.14916014192174,0.42592592592592593
21,HD,1666.8643159659086,12.505186751273289,0.5
22,BKNG,430280.30951811833,21.197988867266464,0.47685185185185186
23,LOW,188.6141288270801,5.048210037191082,0.4861111111111111
24,MCD,924.5472242292494,9.630229519605269,0.47685185185185186
25,NKE,905.6254347921359,25.76672569281781,0.4166666666666667
26,TJX,124.62142524408418,11.850604583484204,0.4166666666666667
27,SBUX,93.59124417746692,8.12342898256416,0.39814814814814814
28,TSLA,18110.694959771186,67.58968128680227,0.4351851851851852
29,CL,35.08920821266599,7.214517387040926,0.4675925925925926
30,KO,10.393507905608253,4.595132325991457,0.4537037037037037
31,COST,875.2426000855303,4.444273211797545,0.4675925925925926
32,MDLZ,19.803683521699707,5.022052055965025,0.48148148148148145
33,MNST,54.49557471462578,11.856337300090606,0.5138888888888888
34,MO,257.71230917768423,35.96346340938933,0.4722222222222222
35,PEP,225.01146309664026,7.3833559893641585,0.49074074074074076
36,PG,100.08902210439018,5.727589096322738,0.4398148148148148
37,WMT,151.64162997096713,6.677970432324479,0.5
38,PM,108.08466326229151,9.64315584229075,0.4675925925925926
39,COP,1470.347815388355,33.456917270105116,0.47685185185185186
40,CVX,1368.0219626041248,21.966241848185224,0.5231481481481481
41,EOG,1084.7636135649989,25.781470461081618,0.5
42,EPD,16.043431514744302,14.9089428920029,0.5416666666666666
43,OXY,1021.4279939576592,51.39075246450639,0.4444444444444444
44,MPC,219.9996896780817,9.713280645504433,0.5138888888888888
45,PSX,51.75524627258593,5.663898103516873,0.5092592592592593
46,PXD,960.2990045381066,11.73746357534104,0.49537037037037035
47,SLB,1403.3180316405187,68.89160892851446,0.4675925925925926
48,XOM,1537.4656851417942,35.38207047267144,0.5092592592592593
49,BAC,126.59555258033961,37.32120861493849,0.4675925925925926
50,BRK-B,817.5954573699923,6.808741680481374,0.5185185185185185
51,GS,1361.7761684060333,10.008128634252303,0.48148148148148145
52,BX,1312.04521169348,38.75832138421398,0.4722222222222222
53,JPM,148.5792531458025,7.815479264745982,0.5185185185185185
54,MA,307.6842700817319,3.6768066898635605,0.4583333333333333
55,MS,88.42273180663184,9.462754279891081,0.4583333333333333
56,V,173.52452658717536,4.805316886043618,0.4675925925925926
57,SPGI,1484.2417239152498,9.565287354080496,0.5277777777777778
58,ABBV,622.8358082264601,15.662630946911044,0.5046296296296297
59,WFC,23.51033830662015,10.406099038024573,0.5740740740740741
60,ABT,449.88247214646475,19.63492345880219,0.4398148148148148
61,DHR,820.5277678642868,11.890210272697209,0.49537037037037035
62,AMGN,394.5409641883696,6.98551735494861,0.49074074074074076
63,LLY,49106.591887342445,43.2311437873062,0.5277777777777778
64,JNJ,357.6550410136466,11.017345832797774,0.4722222222222222
65,MRK,398.7654443566929,17.731787220508817,0.4444444444444444
66,PFE,93.37823065826093,24.30189945640767,0.41203703703703703
67,UNH,273.63812165176023,2.6771796551391573,0.5462962962962963
68,TMO,2697.7425579848837,7.75937716252753,0.4583333333333333
69,BA,6971.78308179163,40.132426327195596,0.5092592592592593
70,ADP,170.4767613097377,4.996389548546219,0.5092592592592593
71,CAT,3801.2687726787954,22.723226331999136,0.49537037037037035
72,RTX,100.2311153374337,10.056434251616881,0.4722222222222222
73,HON,540.7260133158697,11.013847303267573,0.5092592592592593
74,LMT,577.056743736114,4.242241389529132,0.4537037037037037
75,GE,851.8586697703724,25.02371508775897,0.5185185185185185
76,UNP,943.3548840418563,14.394947650139093,0.5092592592592593
77,DE,6081.350252747905,18.270956649260118,0.5324074074074074
78,UPS,1777.7523405679008,23.14919547269641,0.48148148148148145
79,AMT,9859.004013740041,51.7457166901377,0.48148148148148145
80,CCI,6871.870390652469,73.35304925140737,0.4537037037037037
81,CSGP,235.92555404740048,18.944342006329137,0.49537037037037035
82,DLR,1155.4211437258905,30.475623427134384,0.4861111111111111
83,EQIX,10931.536394417933,13.459964106707577,0.5092592592592593
84,O,129.66658993866182,17.614694216047376,0.48148148148148145
85,WELL,25.123328034854225,5.466894127338358,0.5324074074074074
86,PSA,618.6254556980116,7.06824297200086,0.46296296296296297
87,PLD,761.6848387291616,22.22709395126707,0.4212962962962963
88,AAPL,642.6629556372548,12.668487348081324,0.4861111111111111
89,ADBE,17163.66640011181,28.67850932427856,0.47685185185185186
90,ACN,3304.5609904732996,19.1843785879075,0.5046296296296297
91,AMD,187.05816302056556,12.041135151006896,0.5277777777777778
92,AVGO,24568.18056071549,14.709819563391784,0.5416666666666666
93,CRM,1140.5177891239925,15.137042753894162,0.46296296296296297
94,CSCO,39.84345508766387,11.639058476823726,0.5092592592592593
