Date,Open,High,Low,Close,Adj Close,Volume,Close_snp500,Close_dji,Close_nasdaq
1992-01-02,23.625,23.625,23.3125,0.007282906108488629,13.254778,0.00027784961349584065,0.005170306629169064,0.0010634805818248855,0.005170306629169064
1992-01-03,23.625,23.875,23.5625,0.007263633850533927,13.219701,0.0002965786258017045,0.0056428126831528785,0.0019279298815763901,0.0056428126831528785
1992-01-06,23.5625,24.0,23.5625,0.00730217836644333,13.289835,0.0002720018499413479,0.005329323089644386,0.0018863412554715048,0.005329323089644386
1992-01-07,23.6875,24.125,23.5625,0.0074178119141715395,13.500239,0.0002915393088215656,0.005202109921264131,0.0020259602145379085,0.005202109921264131
1992-01-08,24.0625,24.5625,23.875,0.007533445461899749,13.710627,0.00036157773037975285,0.005361126381739453,0.001999224669184771,0.005361126381739453
1992-01-09,24.5,24.9375,24.5,0.0075719899778091525,13.780757,0.0003551101577849222,0.005249814859406732,0.0021655791736042984,0.005249814859406732
1992-01-10,24.5625,24.75,24.1875,0.007456356430080943,13.570364,0.00024327504833264162,0.004679627265416653,0.001868517558569413,0.004679627265416653
1992-01-13,24.375,24.75,24.375,0.007533445461899749,13.710627,0.0002902996907408897,0.004506980822614859,0.0014556019136709314,0.004506980822614859
1992-01-14,24.4375,25.4375,24.25,0.007822529331220273,14.236607,0.0005407564394757079,0.00589269569247125,0.0032557953007823076,0.00589269569247125
1992-01-15,25.5,26.125,25.5,0.007995979652812587,14.552193,0.00057492678135173,0.005967660595266752,0.00362118108727523,0.005967660595266752
1992-01-16,25.9375,26.1875,25.6875,0.007995979652812587,14.552193,0.0004300262070083776,0.005386114682671292,0.00335679624989417,0.005386114682671292
1992-01-17,25.9375,26.25,25.6875,0.007976707394857886,14.517136,0.0004178186637356346,0.005533772824541233,0.003814271137047895,0.005533772824541233
1992-01-20,25.8125,25.8125,25.375,0.007841801589174973,14.271667,0.00022276745356319933,0.00496585689427223,0.003487503360509528,0.00496585689427223
1992-01-21,25.375,25.375,24.75,0.007629806751673257,13.885952,0.00034303735560790486,0.004120797990031927,0.002578494818502794,0.004120797990031927
1992-01-22,24.75,26.0,24.75,0.007995979652812587,14.552193,0.00021217680343916409,0.005367941372902682,0.003540974451215817,0.005367941372902682
1992-01-23,25.9375,26.3125,25.75,0.008034524168721989,14.622324,0.00040030232129130156,0.0046478239733215715,0.0026765251514642985,0.0046478239733215715
1992-01-24,26.0625,26.5625,25.8125,0.008111613200540796,14.762588,0.0004262265081089145,0.004765950486817536,0.0028577327366355876,0.004765950486817536
1992-01-27,26.5,27.3125,26.5,0.008381424811906618,15.2535,0.0004949714151481357,0.0046546389644848,0.00308944079636278,0.0046546389644848
1992-01-28,27.1875,27.1875,26.8125,0.008265791264178408,15.043118,0.00040515300073742455,0.0046478239733215715,0.004025184883722666,0.0046478239733215715
1992-01-29,26.8125,26.8125,25.3125,0.007803257073265571,14.201539,0.0006801595771134542,0.003598315334184435,0.0026260246769083673,0.003598315334184435
1992-01-30,25.625,26.5,25.625,0.008130885458495498,14.797651,0.0005786995320320479,0.003889088290482179,0.00321717729082778,0.003889088290482179
1992-01-31,26.375,26.375,25.375,0.007841801589174973,14.271667,0.00036004168188848054,0.00324393579369657,0.002578494818502794,0.00324393579369657
